Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1629676800,2021-08-23 0:00:00,39.20968629,3.791796829,10.14670262,343.71211,33.238891,88.94599515
1629763200,2021-08-24 0:00:00,38.59705144,3.732551599,9.988164661,338.3417529,32.71954732,87.55625142
1629849600,2021-08-25 0:00:00,39.77681036,3.846640911,10.29346327,348.6835196,33.71965422,90.23249907
1629936000,2021-08-26 0:00:00,40.16224346,3.883914456,10.39320585,352.0622261,34.04639412,91.10684247
1630022400,2021-08-27 0:00:00,40.34345027,3.901438172,10.44009864,353.6506851,34.20000702,91.51790469
1630108800,2021-08-28 0:00:00,39.99155606,3.867408026,10.34903528,350.5659804,33.90169875,90.71964324
1630195200,2021-08-29 0:00:00,40.42201577,3.909035897,10.46042986,354.3393903,34.26660867,91.69612816
1630281600,2021-08-30 0:00:00,38.91989623,3.763772503,10.0717106,341.1718103,32.99322976,88.28861512
1630368000,2021-08-31 0:00:00,39.2282163,3.793588785,10.15149783,343.8745441,33.25459929,88.98802993
1630454400,2021-09-01 0:00:00,38.7337158,3.74576781,10.02353073,339.5397527,32.83540062,87.86627041
1630540800,2021-09-02 0:00:00,38.84934133,3.756949448,10.05345237,340.5533261,32.93341886,88.12856345
1630627200,2021-09-03 0:00:00,38.92641034,3.764402454,10.07339633,341.2289131,32.99875191,88.30339219
1630713600,2021-09-04 0:00:00,39.46598147,3.816582012,10.21302682,345.9587936,33.45615792,89.52739308
1630800000,2021-09-05 0:00:00,39.77430154,3.846398294,10.29281404,348.6615273,33.71752745,90.2268079
1630886400,2021-09-06 0:00:00,41.20032039,3.984302324,10.66183993,361.1620085,34.92639417,93.46168879
1630972800,2021-09-07 0:00:00,41.55243467,4.018353752,10.75296024,364.2486423,35.22488899,94.26044947
1631059200,2021-09-08 0:00:00,41.9937219,4.061028705,10.86715677,368.1169662,35.59897763,95.26149629
1631145600,2021-09-09 0:00:00,41.77105363,4.039495433,10.80953457,366.1650561,35.41021696,94.75638001
1631232000,2021-09-10 0:00:00,41.54662479,4.017791904,10.75145676,364.1977129,35.21996383,94.24726992
1631318400,2021-09-11 0:00:00,41.53597333,4.016761848,10.74870037,364.1043422,35.21093436,94.22310741
1631404800,2021-09-12 0:00:00,41.1381282,3.97828799,10.6457458,360.6168318,34.87367252,93.32060769
1631491200,2021-09-13 0:00:00,40.91545993,3.956754718,10.58812359,358.6649217,34.68491186,92.81549141
1631577600,2021-09-14 0:00:00,41.78245333,4.040597848,10.81248459,366.2649859,35.41988073,94.78223988
1631664000,2021-09-15 0:00:00,41.78245333,4.040597848,10.81248459,366.2649859,35.41988073,94.78223988
1631750400,2021-09-16 0:00:00,41.74213624,4.036698959,10.80205131,365.9115663,35.38570308,94.69078179
1631836800,2021-09-17 0:00:00,42.1853601,4.079561195,10.91674901,369.7968666,35.76143344,95.69622179
1631923200,2021-09-18 0:00:00,42.46735963,4.106832133,10.98972499,372.2688745,36.00049048,96.33592924
1632009600,2021-09-19 0:00:00,42.99117364,4.157487889,11.12527785,376.8606282,36.44453884,97.5241856
1632096000,2021-09-20 0:00:00,43.19262703,4.176969563,11.17741006,378.6265685,36.61531519,97.98117655
1632182400,2021-09-21 0:00:00,41.44451164,4.007916989,10.72503186,363.3025891,35.13340033,94.01562932
1632268800,2021-09-22 0:00:00,41.29297046,3.993262106,10.68581596,361.974179,35.00493562,93.6718627
1632355200,2021-09-23 0:00:00,42.67171796,4.126594731,11.04260894,374.0602796,36.17372941,96.79950997
1632441600,2021-09-24 0:00:00,42.90063626,4.148732416,11.10184853,376.0669774,36.36778836,97.31880426
1632528000,2021-09-25 0:00:00,42.64095197,4.123619487,11.0346473,373.790585,36.14764842,96.72971826
1632614400,2021-09-26 0:00:00,41.97197884,4.058926029,10.8615301,367.9263665,35.58054557,95.21217282
1632700800,2021-09-27 0:00:00,39.54649893,4.042964422,10.74697665,346.6646096,35.44062612,94.20799728
1632787200,2021-09-28 0:00:00,38.62698104,4.168405629,11.01220258,338.6041158,36.54024374,96.53296783
1632873600,2021-09-29 0:00:00,36.5648611,4.152324841,10.90891767,320.5275724,36.39927956,95.62757234
1632960000,2021-09-30 0:00:00,34.32053078,4.176446022,10.89420845,300.8537728,36.61072583,95.49863123
1633046400,2021-10-01 0:00:00,31.94633193,4.144288704,10.74326837,280.0415457,36.32883478,94.17549057
1633132800,2021-10-02 0:00:00,31.03358781,4.321156081,11.12942301,272.0404307,37.8792542,97.56052214
1633219200,2021-10-03 0:00:00,29.30330034,4.365371861,11.17821943,256.8727308,38.26684973,97.98827155
1633305600,2021-10-04 0:00:00,29.33918677,4.370717935,11.19190889,257.1873112,38.31371342,98.10827337
1633392000,2021-10-05 0:00:00,29.87156885,4.450027969,11.39499468,261.8541725,39.00894517,99.88852334
1633478400,2021-10-06 0:00:00,30.06514415,4.478865272,11.46883712,263.5510536,39.26173298,100.5358262
1633564800,2021-10-07 0:00:00,31.58812434,4.384985484,11.29687499,276.901498,38.43878275,99.02840617
1633651200,2021-10-08 0:00:00,33.03357775,4.327327902,11.20747384,289.5723425,37.93335639,98.2447157
1633737600,2021-10-09 0:00:00,34.48959019,4.202997624,10.96190646,302.3357476,36.84347717,96.09207202
1633824000,2021-10-10 0:00:00,37.36266458,4.269295755,11.20884102,327.5211177,37.42464659,98.25670038
1633910400,2021-10-11 0:00:00,39.4991319,4.255432567,11.24420089,346.2493902,37.30312188,98.56666501
1633996800,2021-10-12 0:00:00,40.6977591,4.129157101,10.98588733,356.7565562,36.19619114,96.30228833
1634083200,2021-10-13 0:00:00,44.35218339,4.289105174,11.47748064,388.7912396,37.59829595,100.6115953
1634169600,2021-10-14 0:00:00,44.17810689,4.272270999,11.43243304,387.265285,37.45072757,100.216708
1634256000,2021-10-15 0:00:00,45.09210754,4.360659994,11.66895859,395.2774147,38.22554551,102.290091
1634342400,2021-10-16 0:00:00,44.35218339,4.289105174,11.47748064,388.7912396,37.59829595,100.6115953
1634428800,2021-10-17 0:00:00,44.39571351,4.293314781,11.48874539,389.1728247,37.63519737,100.7103421
1634515200,2021-10-18 0:00:00,44.492721,4.30269595,11.51384904,390.0231923,37.7174327,100.9304007
1634601600,2021-10-19 0:00:00,45.47098251,4.397299331,11.76700405,398.5986327,38.54672594,103.1495575
1634688000,2021-10-20 0:00:00,44.66222001,4.319087456,11.55771208,391.5090206,37.86112064,101.3149041
1634774400,2021-10-21 0:00:00,45.20231931,4.371318091,11.69747925,396.2435311,38.31897439,102.5401031
1634860800,2021-10-22 0:00:00,46.00773673,4.449206478,11.90590558,403.3038202,39.00174398,104.3671683
1634947200,2021-10-23 0:00:00,46.59013376,4.505527541,12.05661858,408.4091125,39.49545442,105.6883185
1635033600,2021-10-24 0:00:00,46.34889146,4.482198056,11.99418977,406.2943825,39.29094816,105.1410676
1635120000,2021-10-25 0:00:00,47.89418901,4.631637006,12.39408266,419.8404609,40.60093,108.6465286
1635206400,2021-10-26 0:00:00,47.67451371,4.610393171,12.33723498,417.9147872,40.41470654,108.1482018
1635292800,2021-10-27 0:00:00,48.02605581,4.644389266,12.42820722,420.9964053,40.71271631,108.9456645
1635379200,2021-10-28 0:00:00,48.24577513,4.665637358,12.4850663,422.9224648,40.89897708,109.4440912
1635465600,2021-10-29 0:00:00,48.81699253,4.720877288,12.63288623,427.9297565,41.38321031,110.7398807
1635552000,2021-10-30 0:00:00,49.25638714,4.763369214,12.74659299,431.7814897,41.75569453,111.7366342
1635638400,2021-10-31 0:00:00,48.72055723,4.711551453,12.60793065,427.0844047,41.30146004,110.5211201
1635724800,2021-11-01 0:00:00,47.73723407,4.616458582,12.35346578,418.4645939,40.46787593,108.2904811
1635811200,2021-11-02 0:00:00,48.63384909,4.703166289,12.58549228,426.3243211,41.22795569,110.3244253
1635897600,2021-11-03 0:00:00,49.36505841,4.773878336,12.774715,432.7341021,41.8478175,111.9831517
1635984000,2021-11-04 0:00:00,49.41901993,4.779096718,12.78867919,433.2071287,41.89356183,112.1055617
1636070400,2021-11-05 0:00:00,49.25075331,4.762824391,12.74513507,431.7321036,41.75091862,111.723854
1636156800,2021-11-06 0:00:00,49.73816751,4.809960081,12.87126836,436.0047764,42.16411007,112.8295385
1636243200,2021-11-07 0:00:00,50.80186076,4.912825191,13.14653144,445.3291114,43.06582562,115.2424946
1636329600,2021-11-08 0:00:00,50.1857928,4.85324796,12.98710506,439.9286597,42.54357162,113.844963
1636416000,2021-11-09 0:00:00,49.90146051,4.825751431,12.91352541,437.4362029,42.30253705,113.1999637
1636502400,2021-11-10 0:00:00,49.33279594,4.770758374,12.7663661,432.4512892,41.82046791,111.9099652
1636588800,2021-11-11 0:00:00,50.04362666,4.839499696,12.95031523,438.6824313,42.42305433,113.5224633
1636675200,2021-11-12 0:00:00,49.4275587,4.779922465,12.79088885,433.2819796,41.90080033,112.1249317
1636761600,2021-11-13 0:00:00,49.38015531,4.775338291,12.77862178,432.8664415,41.86061546,112.0173985
1636848000,2021-11-14 0:00:00,49.84723491,4.820507511,12.89949288,436.9608613,42.25656885,113.0769546
1636934400,2021-11-15 0:00:00,50.94076984,4.926258479,13.18247841,446.5467884,43.18358183,115.5576057
1637020800,2021-11-16 0:00:00,51.17906319,4.949302784,13.24414408,448.6356679,43.3855882,116.098167
1637107200,2021-11-17 0:00:00,51.50991857,4.981298357,13.329763,451.5359462,43.6660614,116.8487025
1637193600,2021-11-18 0:00:00,51.16621101,4.948059906,13.24081819,448.5230058,43.37469314,116.0690122
1637280000,2021-11-19 0:00:00,51.23346484,4.954563729,13.25822217,449.1125528,43.43170565,116.2215755
1637366400,2021-11-20 0:00:00,51.17629029,4.949034629,13.24342651,448.6113606,43.38323755,116.0918768
1637452800,2021-11-21 0:00:00,50.0070948,4.83596686,12.9408615,438.362193,42.39208549,113.4395919
1637539200,2021-11-22 0:00:00,49.51096577,4.787988397,12.81247298,434.013126,41.97150629,112.3141381
1637625600,2021-11-23 0:00:00,48.61795993,4.701629718,12.58138047,426.1850367,41.21448611,110.2883812
1637712000,2021-11-24 0:00:00,49.01483674,4.740009934,12.68408446,429.6640589,41.55092708,111.1886843
1637798400,2021-11-25 0:00:00,48.32029131,4.672843491,12.50434964,423.5756737,40.96214605,109.6131289
1637884800,2021-11-26 0:00:00,48.0722268,4.64885426,12.44015537,421.4011401,40.75185644,109.050402
1637971200,2021-11-27 0:00:00,47.9730186,4.63926027,12.41448223,420.531481,40.66775553,108.8253512
1638057600,2021-11-28 0:00:00,48.25290544,4.666326899,12.48691149,422.9849691,40.9050216,109.4602661
1638144000,2021-11-29 0:00:00,48.24625929,4.665684179,12.48519159,422.9267089,40.89938751,109.4451895
1638230400,2021-11-30 0:00:00,48.24625929,4.665684179,12.48519159,422.9267089,40.89938751,109.4451895
1638316800,2021-12-01 0:00:00,47.15259231,4.559920441,12.20217189,413.3396242,39.97226259,106.9642388
1638403200,2021-12-02 0:00:00,48.2780376,4.66875732,12.4934152,423.2052776,40.92632667,109.5172776
1638489600,2021-12-03 0:00:00,49.93957689,4.829437499,12.92338918,437.770331,42.33484911,113.2864296
1638576000,2021-12-04 0:00:00,50.42008084,4.875904929,13.04773424,441.9824287,42.74218261,114.3764384
1638662400,2021-12-05 0:00:00,51.70402157,5.000069207,13.37999308,453.2374531,43.83060667,117.2890193
1638748800,2021-12-06 0:00:00,53.12123756,5.137121951,13.74674095,465.6607684,45.03201102,120.5039312
1638835200,2021-12-07 0:00:00,54.09861879,5.231640204,13.99966817,474.2284923,45.86055802,122.7210911
1638921600,2021-12-08 0:00:00,52.73306605,5.378142219,14.30015459,462.258057,47.14479469,125.3551551
1639008000,2021-12-09 0:00:00,50.32928464,5.415952074,14.31250932,441.1865091,47.47623588,125.4634567
1639094400,2021-12-10 0:00:00,47.06813944,5.359243676,14.07575123,412.5993103,46.97913006,123.3880353
1639180800,2021-12-11 0:00:00,44.53986983,5.378508271,14.04061791,390.4364989,47.14800351,123.0800566
1639267200,2021-12-12 0:00:00,41.23863359,5.31072039,13.77657861,361.497862,46.55377494,120.7654881
1639353600,2021-12-13 0:00:00,37.67851773,5.219692409,13.44975977,330.2898864,45.75582365,117.9005942
1639440000,2021-12-14 0:00:00,35.23864762,5.249572537,13.44235397,308.901985,46.01775286,117.8356749
1639526400,2021-12-15 0:00:00,34.75452365,5.177451611,13.25767702,304.6581543,45.38554083,116.2167968
1639612800,2021-12-16 0:00:00,33.53552784,4.995855343,12.79267129,293.972437,43.79366794,112.1405565
1639699200,2021-12-17 0:00:00,33.70698841,5.021398171,12.85807771,295.4754604,44.01757636,112.7139092
1639785600,2021-12-18 0:00:00,33.0592326,4.924900679,12.61098074,289.797233,43.17167935,110.5478572
1639872000,2021-12-19 0:00:00,33.36849593,4.970972261,12.72895426,292.5082353,43.57554284,111.582013
1639958400,2021-12-20 0:00:00,33.47161228,4.986333712,12.76828966,293.4121532,43.71020132,111.9268272
1640044800,2021-12-21 0:00:00,33.9183355,5.052882973,12.93869948,297.328129,44.29357214,113.4206397
1640131200,2021-12-22 0:00:00,34.15891174,5.088722101,13.03047119,299.4370203,44.60773794,114.2251105
1640217600,2021-12-23 0:00:00,35.43042288,5.278141686,13.51550975,310.583087,46.26819002,118.4769585
1640304000,2021-12-24 0:00:00,35.49916711,5.288382653,13.54173336,311.1856989,46.35796233,118.7068346
1640390400,2021-12-25 0:00:00,36.16249466,5.387199899,13.79477041,317.0004282,47.22419431,120.9249575
1640476800,2021-12-26 0:00:00,35.66168465,5.312593219,13.60372831,312.6103276,46.57019215,119.2502823
1640563200,2021-12-27 0:00:00,35.81531629,5.335480035,13.66233359,313.9570626,46.77081799,119.7640163
1640649600,2021-12-28 0:00:00,34.9021266,5.199440321,13.31398256,305.9520418,45.57829386,116.7103712
1640736000,2021-12-29 0:00:00,34.81489628,5.186445445,13.28070714,305.1873808,45.46438077,116.4186788
1640822400,2021-12-30 0:00:00,33.69387386,5.01944447,12.85307495,295.3604983,44.00045022,112.670055
1640908800,2021-12-31 0:00:00,33.64144424,5.011633924,12.83307482,294.9009002,43.93198297,112.4947339
1640995200,2022-01-01 0:00:00,34.50897588,5.140871864,13.16400884,302.5056826,45.06488276,115.3957015
1641081600,2022-01-02 0:00:00,35.33636386,5.264129523,13.47962941,309.7585656,46.1453594,118.1624314
1641168000,2022-01-03 0:00:00,35.06058691,5.223046474,13.37442982,307.3411049,45.78522539,117.2402518
1641254400,2022-01-04 0:00:00,35.5087673,5.289812813,13.54539551,311.2698542,46.37049912,118.738937
1641340800,2022-01-05 0:00:00,35.68114218,5.315491846,13.6111507,312.7808923,46.59560153,119.315347
1641427200,2022-01-06 0:00:00,36.61193222,5.45415352,13.96621567,320.9401979,47.81110976,122.4278465
1641513600,2022-01-07 0:00:00,36.30166888,5.407932962,13.84786068,318.2204294,47.40594035,121.3903467
1641600000,2022-01-08 0:00:00,35.35124987,5.266347122,13.48530792,309.8890563,46.16479887,118.2122093
1641686400,2022-01-09 0:00:00,34.78512426,5.182010246,13.26935012,304.9263993,45.42550182,116.3191232
1641772800,2022-01-10 0:00:00,34.87415461,5.195273278,13.3033122,305.7068393,45.54176555,116.6168347
1641859200,2022-01-11 0:00:00,35.2757055,5.255093125,13.4564903,309.2268344,46.06614633,117.959594
1641945600,2022-01-12 0:00:00,34.91612688,5.201525971,13.3193232,306.0747682,45.59657667,116.7571872
1642032000,2022-01-13 0:00:00,36.079093,5.374775384,13.7629555,316.2693292,47.11528101,120.6460679
1642118400,2022-01-14 0:00:00,36.75659226,5.475703818,14.02139858,322.2082878,48.00001967,122.91158
1642204800,2022-01-15 0:00:00,37.52363617,5.589971899,14.31399993,328.9321947,49.00169367,125.4765234
1642291200,2022-01-16 0:00:00,38.700574,5.765302705,14.76296196,339.2492316,50.53864351,129.4121246
1642377600,2022-01-17 0:00:00,39.35827286,5.863281434,15.01385187,345.0146199,51.39752505,131.6114255
1642464000,2022-01-18 0:00:00,38.59671478,5.749830587,14.72334318,338.3388017,50.40301493,129.0648263
1642550400,2022-01-19 0:00:00,39.7736526,5.925161393,15.17230521,348.6558387,51.93996477,133.0004275
1642636800,2022-01-20 0:00:00,39.42750282,5.873594761,15.04026076,345.6214897,51.48793167,131.8429258
1642723200,2022-01-21 0:00:00,38.95243618,5.802823123,14.85903888,341.4570555,50.86754749,130.2543348
1642809600,2022-01-22 0:00:00,38.27702267,5.702205408,14.60139144,335.5363807,49.98553261,127.9957973
1642896000,2022-01-23 0:00:00,37.55495108,5.594636945,14.32594551,329.2067012,49.04258746,125.5812384
1642982400,2022-01-24 0:00:00,37.65806743,5.609998396,14.36528092,330.1106191,49.17724594,125.9260525
1643068800,2022-01-25 0:00:00,38.70228832,5.765558091,14.76361592,339.2642594,50.54088222,129.4178571
1643155200,2022-01-26 0:00:00,37.63318122,5.606291046,14.35578767,329.8924666,49.14474731,125.8428347
1643241600,2022-01-27 0:00:00,36.66097759,5.473290423,13.96947476,321.3701296,47.97886385,122.4564158
1643328000,2022-01-28 0:00:00,37.14018255,5.592287396,14.16624914,325.5708402,49.02199132,124.18134
1643414400,2022-01-29 0:00:00,37.39861575,5.676849863,14.27835287,327.8362656,49.7632659,125.1640412
1643500800,2022-01-30 0:00:00,36.58374238,5.705035933,14.19852879,320.6930857,50.01034499,124.4643034
1643587200,2022-01-31 0:00:00,35.3354043,5.665574584,13.91200041,309.7501541,49.6644268,121.9525956
1643673600,2022-02-01 0:00:00,34.35199389,5.676849863,13.74112317,301.1295784,49.7632659,120.4546857
1643760000,2022-02-02 0:00:00,34.17013667,5.80650919,13.87468447,299.5354181,50.89985956,121.6254841
1643846400,2022-02-03 0:00:00,33.84406296,5.896707168,13.96072455,296.6770559,51.69053503,122.3797114
1643932800,2022-02-04 0:00:00,32.36793212,5.762599873,13.55636442,283.7372929,50.51495049,118.8350905
1644019200,2022-02-05 0:00:00,30.73001443,5.59466674,13.07615156,269.3793065,49.04284864,114.6255446
1644105600,2022-02-06 0:00:00,31.04825521,5.652605246,13.17380809,272.1690052,49.55073758,115.4816017
1644192000,2022-02-07 0:00:00,30.83898595,5.614505954,13.08501491,270.3345508,49.21675919,114.7032407
1644278400,2022-02-08 0:00:00,30.8474493,5.616046781,13.08860592,270.4087406,49.23026608,114.7347195
1644364800,2022-02-09 0:00:00,31.12609757,5.544164215,12.9711798,272.8513713,48.60014351,113.7053621
1644451200,2022-02-10 0:00:00,31.84134254,5.545636939,13.02721871,279.1212087,48.61305341,114.1965992
1644537600,2022-02-11 0:00:00,32.89730036,5.613518462,13.23623881,288.377735,49.20810284,116.0288694
1644624000,2022-02-12 0:00:00,35.90621514,5.997541961,14.19815466,314.7538819,52.57445283,124.4610237
1644710400,2022-02-13 0:00:00,36.96082307,6.008834266,14.33934475,323.998575,52.67344117,125.6986961
1644796800,2022-02-14 0:00:00,38.44931735,6.104838012,14.6743258,337.0467159,53.51501001,128.6351399
1644883200,2022-02-15 0:00:00,40.30639633,6.223434881,15.14200496,353.3258703,54.55463017,132.7348155
1644969600,2022-02-16 0:00:00,41.2039966,6.313794604,15.47300645,361.1942342,55.34672349,135.6363745
1645056000,2022-02-17 0:00:00,42.03917687,6.392687507,15.78021072,368.5154245,56.03829869,138.3293272
1645142400,2022-02-18 0:00:00,42.2740651,6.383702186,15.86192409,370.5744547,55.95953337,139.0456266
1645228800,2022-02-19 0:00:00,41.49245176,6.209350359,15.55931474,363.7228322,54.43116525,136.392953
1645315200,2022-02-20 0:00:00,41.31879839,6.169186699,15.51576293,362.2005867,54.07909061,136.0111778
1645401600,2022-02-21 0:00:00,40.41919748,6.032989498,15.18081149,354.3146851,52.88518594,133.0749936
1645488000,2022-02-22 0:00:00,39.49179315,5.944157834,14.83950003,346.1850588,52.10648757,130.0830572
1645574400,2022-02-23 0:00:00,39.20955907,5.950789349,14.74068987,343.7109948,52.16461944,129.2168874
1645660800,2022-02-24 0:00:00,37.3977752,5.822841106,14.26655194,327.8288974,51.04302514,125.0605943
1645747200,2022-02-25 0:00:00,36.4304303,5.822841106,14.11308036,319.349152,51.04302514,123.7152624
1645833600,2022-02-26 0:00:00,34.5747215,5.680821111,13.61144101,303.0820086,49.79807786,119.3178919
1645920000,2022-02-27 0:00:00,33.27515827,5.633481112,13.33618663,291.6900374,49.38309543,116.905012
1646006400,2022-02-28 0:00:00,33.47309958,5.816924671,13.67001181,293.4251909,50.99116166,119.8313235
1646092800,2022-03-01 0:00:00,33.03193808,5.876097541,13.75092077,289.5579692,51.50987104,120.5405715
1646179200,2022-03-02 0:00:00,31.82080505,5.793254671,13.50160181,278.9411771,50.78367045,118.3550415
1646265600,2022-03-03 0:00:00,32.31857647,5.883878292,13.71280676,283.3046413,51.57807711,120.2064641
1646352000,2022-03-04 0:00:00,32.41375412,5.901206213,13.75319074,284.1389686,51.72997366,120.56047
1646438400,2022-03-05 0:00:00,32.28916514,5.878523705,13.70032751,283.0468217,51.5311388,120.0970709
1646524800,2022-03-06 0:00:00,32.06317959,5.837381066,13.60444159,281.0658323,51.17048243,119.256535
1646611200,2022-03-07 0:00:00,31.79646707,5.788823729,13.49127518,278.7278303,50.74482881,118.2645182
1646697600,2022-03-08 0:00:00,31.26972854,5.692926394,13.26777946,274.1104404,49.90419277,116.3053547
1646784000,2022-03-09 0:00:00,31.26788157,5.692590136,13.26699578,274.0942498,49.90124513,116.298485
1646870400,2022-03-10 0:00:00,31.12239138,5.666102381,13.20526414,272.8188829,49.66905347,115.7573455
1646956800,2022-03-11 0:00:00,31.09038494,5.66027533,13.19168378,272.5383144,49.61797354,115.6383
1647043200,2022-03-12 0:00:00,32.14699484,5.852640363,13.64000449,281.8005568,51.30424542,119.5682794
1647129600,2022-03-13 0:00:00,32.78738077,5.969228198,13.91172093,287.4141798,52.32625438,121.9501457
1647216000,2022-03-14 0:00:00,32.94748309,5.998376221,13.97965252,288.8176368,52.58176595,122.545634
1647302400,2022-03-15 0:00:00,32.65930826,5.945911482,13.85737963,286.2914962,52.12186005,121.4737898
1647388800,2022-03-16 0:00:00,33.20362811,6.045009652,14.08833513,291.063004,52.99055461,123.4983457
1647475200,2022-03-17 0:00:00,33.64589676,6.125528511,14.27599019,294.939931,53.69638293,125.14333
1647561600,2022-03-18 0:00:00,33.78975039,6.151718316,14.33702744,296.2009519,53.92596276,125.6783825
1647648000,2022-03-19 0:00:00,33.74016262,6.142690431,14.3159873,295.7662655,53.84682432,125.4939446
1647734400,2022-03-20 0:00:00,33.81874088,6.156996288,14.34932814,296.4550825,53.97222946,125.7862104
1647820800,2022-03-21 0:00:00,33.80136996,6.153833761,14.34195764,296.3028091,53.94450675,125.7216006
1647907200,2022-03-22 0:00:00,34.10467129,6.209052409,14.47064872,298.9615485,54.42855342,126.8497066
1647993600,2022-03-23 0:00:00,33.7680309,6.147764094,14.32781184,296.0105589,53.89130005,125.5975986
1648080000,2022-03-24 0:00:00,33.24550067,6.052632916,14.1061017,291.4300589,53.05738014,123.6540875
1648166400,2022-03-25 0:00:00,34.43215343,6.128146215,14.3395124,301.8322569,53.71932972,125.7001657
1648252800,2022-03-26 0:00:00,35.42020438,6.162997852,14.47999872,310.4935116,54.02483917,126.9316688
1648339200,2022-03-27 0:00:00,35.33455069,6.029397072,14.21685167,309.7426714,52.85369473,124.6249218
1648425600,2022-03-28 0:00:00,36.5533697,6.064248709,14.41697663,320.4268388,53.15920419,126.3792172
1648512000,2022-03-29 0:00:00,37.68718977,6.075864503,14.61380895,330.3659055,53.26102823,128.1046492
1648598400,2022-03-30 0:00:00,38.32476853,6.017777022,14.63020473,335.9549209,52.75183338,128.2483746
1648684800,2022-03-31 0:00:00,39.32037901,6.015138036,14.7026737,344.6824424,52.72870003,128.8836376
1648771200,2022-04-01 0:00:00,39.29628293,5.947400655,14.58142103,344.4712162,52.13491414,127.8207367
1648857600,2022-04-02 0:00:00,38.84427032,5.731896522,14.23103906,340.5088736,50.24580491,124.7492884
1648944000,2022-04-03 0:00:00,39.6602785,5.711977951,14.35378157,347.6620013,50.07119872,125.8252493
1649030400,2022-04-04 0:00:00,39.97519949,5.630709311,14.29257688,350.4225987,49.35879782,125.2887289
1649116800,2022-04-05 0:00:00,39.9748852,5.526604211,14.10695907,350.4198436,48.44621251,123.6616032
1649203200,2022-04-06 0:00:00,40.80144458,5.542092128,14.22586862,357.6654632,48.58197959,124.7039643
1649289600,2022-04-07 0:00:00,40.84655977,5.449778489,14.1479253,358.060943,47.77275823,124.0207132
1649376000,2022-04-08 0:00:00,40.56232552,5.325726826,13.97434251,355.5693455,46.68532135,122.4990864
1649462400,2022-04-09 0:00:00,41.29319728,5.421688369,14.22613903,361.9761673,47.52652024,124.7063347
1649548800,2022-04-10 0:00:00,41.33382666,5.4270229,14.24013647,362.3323245,47.57328274,124.8290363
1649635200,2022-04-11 0:00:00,40.48115246,5.315069017,13.94637715,354.8577825,46.591895,122.2539421
1649721600,2022-04-12 0:00:00,40.706469,5.357719009,13.99804447,356.8329073,46.96576483,122.7068578
1649808000,2022-04-13 0:00:00,39.26739361,5.304411209,13.74745755,344.2179723,46.49846865,120.5102129
1649894400,2022-04-14 0:00:00,38.2092035,5.298011271,13.62248505,334.9418779,46.44236681,119.414704
1649980800,2022-04-15 0:00:00,37.95146463,5.415314691,13.80691498,332.682539,47.47064859,121.0314167
1650067200,2022-04-16 0:00:00,36.13495093,5.304996431,13.41282045,316.7589799,46.50359872,117.576784
1650153600,2022-04-17 0:00:00,35.86321137,5.427157951,13.60453202,314.3769108,47.5744666,119.2573277
1650240000,2022-04-18 0:00:00,34.6963678,5.402139674,13.4342588,304.1483602,47.35515638,117.7647126
1650326400,2022-04-19 0:00:00,32.65133587,5.23918512,12.97010144,286.2216103,45.92669676,113.6959092
1650412800,2022-04-20 0:00:00,33.24863351,5.335026617,13.20736619,291.4575214,46.76684333,115.775772
1650499200,2022-04-21 0:00:00,34.2475196,5.495306403,13.60415406,300.2137568,48.17185593,119.2540144
1650585600,2022-04-22 0:00:00,33.49301868,5.3742403,13.30444339,293.5998017,47.11059047,116.6267508
1650672000,2022-04-23 0:00:00,34.44432763,5.526885929,13.68233218,301.938976,48.44868205,119.9393239
1650758400,2022-04-24 0:00:00,34.64113566,5.558465454,13.7605103,303.6641952,48.72550817,120.6246333
1650844800,2022-04-25 0:00:00,35.55964327,5.705847829,14.12536939,311.7158329,50.01746207,123.8229881
1650931200,2022-04-26 0:00:00,36.08451144,5.7900674,14.33386296,316.3168273,50.75573083,125.6506427
1651017600,2022-04-27 0:00:00,36.52921155,5.861423323,14.51051134,320.2150685,51.38123685,127.1991424
1651104000,2022-04-28 0:00:00,35.5560896,5.705277611,14.12395777,311.6846814,50.01246354,123.8106138
1651190400,2022-04-29 0:00:00,36.32157885,5.828106886,14.42803333,318.3949602,51.08918496,126.4761401
1651276800,2022-04-30 0:00:00,36.16856049,5.803553786,14.36724979,317.0536012,50.87395249,125.9433117
1651363200,2022-05-01 0:00:00,36.34177867,5.83134812,14.43605731,318.5720318,51.11759762,126.5464784
1651449600,2022-05-02 0:00:00,36.56783437,5.867620683,14.50590916,320.5536361,51.43556291,127.1587997
1651536000,2022-05-03 0:00:00,37.16929355,5.964129934,14.72612919,325.8260272,52.281563,129.0892485
1651622400,2022-05-04 0:00:00,36.53147936,5.861787211,14.45457082,320.234948,51.3844267,126.7087678
1651708800,2022-05-05 0:00:00,37.39714946,6.000691357,14.77887085,327.8234121,52.60206044,129.5515819
1651795200,2022-05-06 0:00:00,37.12012661,5.95624068,14.65112841,325.3950298,52.2124058,128.4317916
1651881600,2022-05-07 0:00:00,36.87775207,5.91734962,14.5370246,323.2703747,51.87148677,127.4315576
